lat_deg,lon_deg,status_id,report_date,source,water_source_clean,water_tech_clean,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,clean_adm4,activity_id,scheme_id,wpdx_id,install_year,installer,rehab_year,rehabilitator,management_clean,pay_clean,status_clean,fecal_coliform_presence,fecal_coliform_value,subjective_quality,notes,local_population,assigned_population,facility_type,water_source_category,water_tech_category,created_timestamp,dataset_title,rehab_priority,would_gain_access,usage_cap,criticality,pressure,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,is_urban,days_since_report,staleness,prediction_yes_0y,prediction_yes_2y,prediction_no_0y,prediction_no_2y,predicted_status_0y,predicted_status_2y,predicted_category,water_point_age,target,status_binary
-0.1268739,34.8207019,Yes,2021-02-18,USAID/KEA KIWASH,Borehole/Tubewell,Public Tapstand,KEN,Kenya,Kisumu,Kisumu East,Kolwa East,,Kisumu_Enumerator-97V22E,,6GFPVRFC+774,2007.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, needs repair",,,"Yes, the water is treated and safe for drinking",,2774.0,579.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.2087238644556596,1.93,5403.309769241087,1647.2040900882002,2728.4859079314647,7865.35819206787,12045.224784099137,False,1753,57.54696854527103,,,,,,,,14.0,0,0
0.0945184823,34.6820684512,Yes,2014-03-15,Evidence Action,Protected Well,,KEN,Kenya,Vihiga,Sabatia,Lyaduywa/Izava,,,,6GGP3MVJ+RR4,2014.0,,,,,,Non-Functional,,,,Lijagulu,3542.0,235.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.0663466967814793,0.7833333333333333,12652.155300575176,2454.816429086862,2892.863046786953,22201.90983488422,4358.926244266756,False,4285,25.90618268487745,,,,,,,,0.0,1,0
-0.8024436,35.0121702,Yes,2021-01-27,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Nyamira,Borabu,Esise,,Nyamira-Enumerator-9639L6,,6GFQ52X6+2VF,2020.0,,,,Community Management,,"Functional, needs repair",,,"No, the water is not treated and safe for drinking",,1340.0,800.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.5970149253731343,2.6666666666666665,4404.218257842671,3148.611778637446,9.59790213694381,30924.29493240135,7711.137731428378,False,1775,57.14927866559791,,,,,,,,1.0,0,0
-0.9021700112,34.4733016455,Yes,2014-08-09,Evidence Action,Protected Well,,KEN,Kenya,Migori,Uriri,North Kanyamkago,,,,6GFP3FXF+48M,2011.0,,,,,,Non-Functional,,,,Nyamokodeng Protected Spring,2820.0,435.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.1542553191489361,1.45,40966.09429687911,18175.959012821204,374.5158291867351,41676.40259244274,6533.969455456402,False,4138,27.13482595063193,,,,,,,,3.0,1,0
0.15956999,34.004951,Yes,2012-05-05,Virtual Kenya,Borehole/Tubewell,Hand Pump - Afridev,KEN,Kenya,Busia,Budalangi,Bunyala North,,0,,6GGP5253+RXG,1990.0,,,,No Management,Fees collected – upon breakdown,Functional,,,UnSafe Crisp and clear|Salty,,2912.0,2134.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.7328296703296703,7.113333333333333,27063.954735588,7896.751093604228,1137.5527981621642,35364.172766400094,23974.83327713192,False,4964,20.91469236286958,,,,,,,,22.0,0,0
0.3113307138,34.6051009082,Yes,2015-06-10,Evidence Action,Protected Well,,KEN,Kenya,Kakamega,Mumias East,Malaha/Isongo/Makunga,,,,6GGP8J64+G2Q,1996.0,,,,,,Non-Functional,,,,Kwa Sale Analwenje,2831.0,170.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.0600494524902861,0.5666666666666667,997.5394011587424,10606.29290683765,1927.2932770213972,16424.985972601953,3744.3383479338745,False,3833,29.873088267628123,,,,,,,,19.0,1,0
-1.94684324,37.67027543,No,2021-02-05,USAID/KEA KIWASH,Sand or Sub-surface Dam,Public Tapstand,KEN,Kenya,Makueni,Makueni,Muvau/Kikuumini,,Makueni Enumerator-96SVS5,,6GCV3M3C+746,2011.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Other,,"Non-Functional, dry season",,,"No, the water is not treated and safe for drinking",,295.0,223.0,Improved,Sand or Sub-surface Dam,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,223.0,135.22901916503906,,0.7559322033898305,,26239.43358990868,7152.04928826333,954.888500266447,65094.976848645725,18976.8211838947,False,1766,57.3116367144639,,,,,,,,10.0,1,0
-1.840345,37.30886833,Yes,2021-02-04,USAID/KEA KIWASH,Sand or Sub-surface Dam,Public Tapstand,KEN,Kenya,Makueni,Kilome,Mukaa,,Makueni Enumerator-96Q8RZ,,6GCV5855+VG9,2010.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,1145.0,827.0,Improved,Sand or Sub-surface Dam,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,,0.7222707423580786,,33418.93838429712,177.2953499823065,3764.394254851421,35603.92372972618,28041.35150849613,False,1767,57.293574177382766,,,,,,,,11.0,0,0
0.3206366598606109,34.46639633178711,Yes,2024-09-01,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Mumias West,Mumias Central,,10150001,,6GGP8FC8+7H2,1996.0,,,,,,Non-Functional,,,,,2798.0,743.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2655468191565404,2.4766666666666666,3648.7343917575417,4103.884519005259,1500.6482182395584,31839.098026105148,3063.827699973193,False,462,86.44788015839214,,,,,,,,28.0,1,0
0.086300001,34.053154,Yes,2012-05-13,Virtual Kenya,Protected Well,Hand Pump - Nira,KEN,Kenya,Busia,Budalangi,Bunyala Central,,0,,6GGP33P3+G7C,1989.0,,,,No Management,No payment,Functional,,,Safe -Crisp and clear,,3078.0,416.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.1351526965562053,1.3866666666666667,26423.42665719598,720.2453813113557,4199.4706765418805,42364.26661441237,26844.714866096696,False,4956,20.967499612738504,,,,,,,,23.0,0,0
0.0555999986827373,34.44463348388672,Yes,2023-11-17,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Siaya,Gem,Central Gem,,10240145,,6GGP3C4V+6VJ,2010.0,,,,,,Non-Functional,,,,,2498.0,733.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2934347477982386,2.4433333333333334,5899.281241645758,615.479837561678,1285.7301689190738,38659.79603506524,13077.750921981047,False,751,78.92082052600142,,,,,,,,13.0,1,0
0.0302499998360872,34.78030776977539,Yes,2023-11-18,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Vihiga,Hamisi,Tambua,,10230458,,6GGP2QJJ+34V,2014.0,,,,,,Non-Functional,,,,,2821.0,303.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1074087203119461,1.01,12435.96494275364,6674.077503745164,1.9765218163945388,15008.773400536547,4635.094514988159,False,750,78.94570133100775,,,,,,,,9.0,1,0
0.0135183334350585,34.75804901123047,Yes,2023-10-30,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Nandi,Aldai,Terik,,10230361,,6GGP2Q75+C63,2016.0,,,,,,Non-Functional,,,,,3439.0,236.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0686246001744693,0.7866666666666666,10638.27389847276,4313.718710010481,0.2761203977696388,12881.295329209288,2698.8639967397044,False,769,78.4743045444247,,,,,,,,7.0,1,0
-0.52695,34.57583,Yes,2011-08-02,Engineering Sciences and Global Development,Protected Well,Hand Pump,KEN,Kenya,Homa Bay,Rangwe,Kochia,,154,,6GFPFHFG+68G,2002.0,,,,No Management,No payment,Non-Functional,,,,Kagonda,1373.0,565.0,Improved,Well,Hand Pump,2021-05-11T18:46:13,Engineering Sciences and Global Development_Kenya_2011,,,300.0,0.4115076474872542,1.8833333333333333,24935.71842161444,3907.461905479823,7537.296214230387,26547.101849460923,11361.142806937518,False,5241,19.165999338313757,,,,,,,,9.0,1,0
0.34036601,34.306126,Yes,2012-07-13,Virtual Kenya,Borehole/Tubewell,Hand Pump - Nira,KEN,Kenya,Busia,Butula,Marachi East,,0,,6GGP88R4+4FR,1987.0,,,,No Management,No payment,Functional,,,Safe -Crisp and clear,,2148.0,166.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.0772811918063314,0.5533333333333333,11463.543774494849,1441.9991801075912,2255.765668127651,27822.04432479904,12938.030758773772,False,4895,21.37456376972656,,,,,,,,25.0,0,0
0.6426454,34.9002089,Yes,2023-11-27,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Bungoma,Lugari,Chekalini,,10300779,,6GGPJWV2+334,2006.5,,,,,,Non-Functional,,,,,2580.0,468.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1813953488372093,1.56,38063.79379146055,8698.20244532587,2445.985198994817,43109.21941256203,15133.950959484277,False,741,79.16998185271754,,,,,,,,16.5,1,0
3.72596667,34.83856667,No,2019-10-23,UNHCR,Borehole/Tubewell,Motorized Pump - Electric,KEN,Kenya,Turkana,Turkana West,Kakuma,,KEN-KENs001093-014,,6GMPPRGQ+9CP,2014.0,,,,,,Non-Functional,,,,,1928.0,1607.0,Improved,Well,Motorized Pump,2020-07-06T09:01:18,UNHCR_Global_2020,1607.0,67.47685241699219,300.0,0.8335062240663901,5.3566666666666665,104971.38043017963,77958.40878521281,1391.8714005763386,271003.8281944784,3373.541318457013,True,2237,49.40433993222166,,,,,,,,5.0,1,0
-0.18550199,34.870331,No,2012-09-06,Virtual Kenya,Protected Well,Hand Pump - Afridev,KEN,Kenya,Kisumu,Nyando,Kobura,,ksm141,,6GFPRV7C+Q4W,1992.0,,,,Private Operator/Delegated Management,No payment,Functional,,,Safe -Crisp and clear,,1758.0,217.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",217.0,0.0,300.0,0.1234357224118316,0.7233333333333334,7375.876969603676,5786.644422485319,76.5661267140467,15830.152599177702,5608.5978737858495,False,4840,21.74835955206188,,,,,,,,20.0,0,0
0.5529068,34.1516426,Yes,2023-11-22,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Busia,Teso South,Chakol South,,10510830,,6GGPH532+5M6,2005.0,,,,,,Non-Functional,,,,,1568.0,331.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2110969387755102,1.1033333333333333,10007.58194217594,2519.32236551405,3067.2221743121645,11634.20149952047,10782.339650809205,False,746,79.04530301570809,,,,,,,,18.0,1,0
-0.7965566515922546,34.41225814819336,Yes,2023-11-21,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Homa Bay,Ndhiwa,Kabuoch South/Pala,,10330047,,6GFP6C36+9WC,2002.0,,,,,,Non-Functional,,,,,1137.0,861.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.7572559366754618,2.87,40847.89019915834,8757.585941672547,1487.2367304991606,41998.19703195079,16809.47214520715,False,747,79.02039081988435,,,,,,,,21.0,1,0
0.2379967,34.52751,Yes,2021-02-04,USAID/KEA KIWASH,Undefined Well,Public Tapstand,KEN,Kenya,Kakamega,Butere,Marama West,,kakamegamapping-96QCFF,,6GGP6GQH+52R,2010.0,,,,Community Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,3799.0,141.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.0371150302711239,0.47,9485.32498513969,681.8642122432515,632.0758880571468,25268.793249783907,994.9349473022746,False,1767,57.293574177382766,,,,,,,,11.0,0,0
0.176642,34.072773,Yes,2012-04-18,Virtual Kenya,Protected Well,Hand Pump - Afridev,KEN,Kenya,Busia,Funyula,Bwiri,,0,,6GGP53GF+M42,2008.0,,,,Community Management,Fees collected – monthly,Functional,,,Safe Crisp and clear|Salty,,1232.0,572.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.4642857142857143,1.9066666666666667,19287.889005480465,624.9283858101759,882.2532393924126,32230.79672039112,19151.92662324094,False,4981,20.802918130062917,,,,,,,,4.0,0,0
-1.2161298,36.767975,No,2012-09-17,Virtual Kenya,Borehole/Tubewell,Motorized Pump,KEN,Kenya,Kiambu,Kiambaa,Kihara,,kbu003,,6GCRQQM9+G5X,2002.0,,,,,No payment,Non-Functional,,,Safe -Crisp and clear,,37354.0,15243.0,Improved,Well,Motorized Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",15243.0,,300.0,0.4080687476575467,50.81,1455.4860818943869,1730.756715512383,407.8981161830702,9228.017605234796,2169.969305507667,True,4829,21.8238995063561,,,,,,,,10.0,1,0
-1.1409616,37.0103,Yes,2012-11-07,Virtual Kenya,Borehole/Tubewell,Motorized Pump,KEN,Kenya,Kiambu,Juja,Murera,,kbu690,,6GCVV256+J47,2010.0,,,,Private Operator/Delegated Management,Fees collected – metered,Functional,,,Safe -Crisp and clear,,9404.0,3067.0,Improved,Well,Motorized Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.3261378136962994,10.223333333333333,5073.512946887992,1832.9124217065569,4551.537171764474,13748.529747387667,4404.889367642566,False,4778,22.17757292752085,,,,,,,,2.0,0,0
0.0033755993,34.7074087791,Yes,2013-11-29,Evidence Action,Protected Well,,KEN,Kenya,Vihiga,Vihiga,South Maragoli,,,,6GGP2P34+9X3,2014.0,,,,,,Non-Functional,,,,Wambuni Spring,2489.0,380.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.1526717557251908,1.2666666666666666,8253.233656778977,2868.3383283463627,3617.365847762529,12854.03119883493,3570.465017243653,False,4391,25.05489093703721,,,,,,,,0.0,1,0
0.3477083444595337,34.16728210449219,Yes,2023-10-31,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Matayos,Matayos South,,10510276,,6GGP85X8+3VQ,2006.0,,,,Community Management,Fees collected – upon breakdown,Non-Functional,,,Safe -Crisp and clear,,2153.0,147.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0682768230376219,0.49,1217.1293120020937,5431.993015519402,1499.2613308149066,15772.27736918271,6292.894160742798,False,768,78.49904457951764,,,,,,,,17.0,1,0
0.32526,34.488545,Yes,2021-01-29,USAID/KEA KIWASH,Undefined Well,Public Tapstand,KEN,Kenya,Kakamega,Mumias West,Mumias Central,,kakamegamapping-9686CZ,,6GGP8FGQ+4C3,2006.0,,,,Private Operator/Delegated Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,9575.0,149.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.0155613577023498,0.4966666666666666,1258.6442952355037,1656.701650764045,573.9490402468913,29472.221924857826,1222.3027871254549,False,1773,57.18531843782933,,,,,,,,15.0,0,0
-1.0906347,34.482999,Yes,2021-01-29,USAID/KEA KIWASH,Borehole/Tubewell,Public Tapstand,KEN,Kenya,Migori,Suna East,Suna Central,,Migori_enumerator-9687VF,,6GCPWF5M+P5X,2019.0,,,,Other,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,2056.0,1001.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.4868677042801556,3.3366666666666664,55336.70379610919,2047.739460569769,1454.2658305421742,56340.5336195581,3224.030545134247,False,1773,57.18531843782933,,,,,,,,2.0,0,0
-0.0613637,34.6327382,Yes,2021-02-18,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Kisumu,Kisumu West,West Kisumu,,Kisumu_Enumerator-97V9NE,,6GFPWJQM+F35,2010.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, needs repair",,,"Yes, the water is treated and safe for drinking",,1372.0,1054.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.7682215743440233,3.513333333333333,1636.639890828236,2501.8389909833845,4818.023313211323,14277.692352575892,10945.001966771506,False,1753,57.54696854527103,,,,,,,,11.0,0,0
0.26542401,34.140526,No,2012-04-17,Virtual Kenya,Protected Well,,KEN,Kenya,Busia,Funyula,Nangina,,0,,6GGP748R+566,2005.0,,,,No Management,No payment,Non-Functional,,,Not tested Coloured (whitish- brownish),,1640.0,116.0,Improved,Well,,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",116.0,0.0,300.0,0.0707317073170731,0.3866666666666666,8181.793870631526,1668.2549595054254,2202.2404607104704,23036.8903162415,8050.777801829485,False,4982,20.796361809188816,,,,,,,,7.0,1,0
-2.3209665,36.872845,Yes,2012-06-25,Virtual Kenya,Borehole/Tubewell,Hand Pump - Rope,KEN,Kenya,Kajiado,Kajiado Central,Matapato South,,Kjd 096,,6G9RMVHF+J49,1979.0,,,,Private Operator/Delegated Management,Fees collected – metered,Functional,,,Safe Crisp and clear|Salty,,155.0,155.0,Improved,Well,,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,1.0,0.5166666666666667,67510.11497442682,22504.561783377787,26270.42883866714,98661.1945283804,8593.768544405573,False,4913,21.25363136863388,,,,,,,,33.0,0,0
-0.5154032707214355,34.78589630126953,Yes,2023-11-30,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Homa Bay,Kabondo Kasipul,Kokwanyo/Kakelo,,10430027,,6GFPFQMP+R9J,2002.0,,,,,,Non-Functional,,,,,1510.0,1010.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.6688741721854304,3.3666666666666667,16699.440724648557,5595.171059898555,6983.878410482784,17148.20819721563,5744.94874866187,False,738,79.24488353044356,,,,,,,,21.0,1,0
1.782590323841,36.794319628862,Yes,2012-01-16,ACTED,Borehole/Tubewell,Hand Pump - Rope,KEN,Kenya,Samburu,Samburu North,El-Barta,,,,6GHRQQMV+2PP,2011.0,,,,,,Non-Functional,,,,Baragoi Town Borehole,5236.0,2025.0,Improved,Well,,2020-10-01T17:10:55,Water Information Management System (WIMS)_East Africa_2011-2012,,,300.0,0.3867456073338426,6.75,120362.22744521624,478.67337219599824,30077.343423674545,213957.6670221436,1228.6181820465745,False,5074,20.20193606529813,,,,,,,,1.0,1,0
0.325444608926773,34.20317077636719,Yes,2024-01-24,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Butula,Marachi West,,10520006,,6GGP86G3+47W,1992.0,,,,No Management,No payment,Non-Functional,,,Safe -Crisp and clear,,2373.0,149.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0627897176569742,0.4966666666666666,794.3725371576666,1913.055014232676,6069.008050634154,20117.74291972648,2461.557784527475,False,683,80.63070845554856,,,,,,,,32.0,1,0
-1.17725,39.960278,No,2023-05-03,World Vision International Kenya,Borehole/Tubewell,,KEN,Kenya,Tana River,Bura,Chewele,,Ghamabhere Shallow Well,,6GCXRXF6+442,2021.0,,,,,,Non-Functional,,,,Kenya WASH Sector,67.0,67.0,Improved,Well,,2023-08-23T20:38:12,Kenya - Borehole Monitoring,67.0,44.8068733215332,300.0,1.0,0.2233333333333333,12144.566010250102,92443.00057649324,4519.729525168316,87264.35809901933,9469.078688007588,False,949,74.14575853614875,,,,,,,,2.0,1,0
0.2771633267402649,34.5374755859375,Yes,2023-10-30,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Butere,Marama Central,,10530166,,6GGP7GGP+VX9,1996.0,,,,,,Non-Functional,,,,,1664.0,403.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2421875,1.3433333333333333,5324.9464267792455,3682.0919183843353,5395.461871311903,23667.6067772118,6113.25287046595,False,769,78.4743045444247,,,,,,,,27.0,1,0
0.2204833030700683,34.359310150146484,Yes,2023-04-12,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Siaya,Ugunja,Sigomere,,10210052,,6GGP69C5+5PV,2010.0,,,,,,Non-Functional,,,,,2339.0,186.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0795211628901239,0.62,6977.046825597471,7911.539317625732,763.1829061628304,40521.74745683407,7639.854599322236,False,970,73.6565732505423,,,,,,,,13.0,1,0
0.7843569,34.938245,Yes,2024-01-26,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Bungoma,Tongaren,Tongaren,,10421183,,6GGPQWMQ+P7X,2006.5,,,,,,Non-Functional,,,,,2045.0,1180.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.5770171149144254,3.933333333333333,26463.23723198216,5739.949121956624,6120.764747296769,47244.31247255501,22626.776315893345,False,681,80.6815562078815,,,,,,,,17.5,1,0
0.251551182,34.36029308,Yes,2021-02-04,USAID/KEA KIWASH,Undefined Well,Public Tapstand,KEN,Kenya,Siaya,Ugunja,Sigomere,,Siaya-enumerators-96Q8W6,,6GGP7926+J4F,2007.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,1668.0,199.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.119304556354916,0.6633333333333333,10523.140049052914,9116.626421837736,769.6725597046262,38375.07134234107,10538.256187725254,False,1767,57.293574177382766,,,,,,,,14.0,0,0
0.5064333081245422,34.14751052856445,Yes,2023-11-15,Evidence Action,Borehole/Tubewell,Hand Pump - Nira,KEN,Kenya,Busia,Teso South,Chakol South,,10500044,,6GGPG44W+HX9,1989.0,,,,No Management,No payment,Non-Functional,,,Not tested Crisp and clear,,1841.0,382.0,Improved,Well,Hand Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2074959261271048,1.2733333333333334,5605.557738404599,429.6885306924431,202.9067426372208,7660.727653075167,6167.888790822992,False,753,78.87108243808355,,,,,,,,34.0,1,0
0.3147866667,34.3610166667,Yes,2023-01-12,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Butula,Marachi East,,10521341,,6GGP8976+WC6,2005.0,,,,,,Non-Functional,,,,,1994.0,173.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0867602808425275,0.5766666666666667,13241.400547871142,2639.175957358622,1213.1874904670224,34530.020470604286,14455.035263437512,False,1060,71.59635761633825,,,,,,,,18.0,1,0
0.3329750001430511,34.3156852722168,Yes,2023-12-13,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Butula,Marachi East,,10520406,,6GGP88M8+57V,2005.0,,,,,,Non-Functional,,,,,2597.0,98.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0377358490566037,0.3266666666666666,12478.880351565758,406.3234308596415,2383.562900051773,29153.824558650067,13035.33696322444,False,725,79.57027719554213,,,,,,,,18.0,1,0
0.3990033,34.4102583,Yes,2021-02-08,USAID/KEA KIWASH,Rainwater Harvesting,Public Tapstand,KEN,Kenya,Kakamega,Matungu,Koyonzo,,kakamegamapping-972KFA,,6GGP9CX6+J42,2017.0,,,,Private Operator/Delegated Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,2666.0,385.0,Improved,Rainwater Harvesting,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,50.0,0.1444111027756939,7.7,2930.901553826845,2548.646116153648,3999.530425514861,36394.41688011161,7059.3228636956,False,1763,57.36585849957334,,,,,,,,4.0,0,0
0.433486670255661,34.1627082824707,No,2023-02-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Matayos,Bukhayo West,,10510034,,6GGPC5M7+C25,2009.0,,,,No Management,Fees collected – upon breakdown,Non-Functional,,,Safe -Crisp and clear,,1971.0,771.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,771.0,149.03826904296875,300.0,0.3911719939117199,2.57,1525.5556475064363,3051.8880083690105,5048.96237705063,8879.184966591856,6682.568641537408,False,1030,72.27661242123074,,,,,,,,14.0,1,0
0.830079972743988,35.0724983215332,Yes,2023-06-12,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Bungoma,Likuyani,Nzoia,,10300313,,6GGQR3JC+2XQ,2006.5,,,,,,Non-Functional,,,,,2075.0,954.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.4597590361445783,3.18,21623.5574107192,6714.329355728097,3826.135745178756,40838.46196806403,7330.202741264854,False,909,75.08654589633382,,,,,,,,16.5,1,0
-1.106218338012695,34.57912826538086,Yes,2023-09-12,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Migori,Kuria West,Masaba,,10340490,,6GCPVHVH+GM6,2011.0,,,,,,Non-Functional,,,,,1076.0,247.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2295539033457249,0.8233333333333334,50728.1857648794,3303.8305542296293,61.706845958002695,52667.3861986317,10646.26651194117,False,817,77.29590720489074,,,,,,,,12.0,1,0
0.08845805,34.05993824,Yes,2021-01-29,USAID/KEA KIWASH,Undefined Well,Public Tapstand,KEN,Kenya,Busia,Budalangi,Bunyala Central,,Shikuku-enumerator-968RLT,,6GGP33Q5+9XP,1997.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,2693.0,703.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.2610471593018938,2.3433333333333333,25693.717047807742,1348.1390672285156,4024.8704293132846,42059.00590863227,25372.142658760964,False,1773,57.18531843782933,,,,,,,,24.0,0,0
